"","mu_phage","mu_plasmid","gamma_phage","gamma_plasmid","f_phage","f_plasmid","grow","rel_fit"
"39",0.0219703157202802,0.0619555354136621,0.000523906521413939,0.0366492557572153,0.0404701681692448,0.0159707794165226,0.141413745401667,0.941275413071859
"40",0.0219703157202802,0.0619555354136621,0.000523906521413939,0.0366492557572153,0.0404701681692448,0.0159707794165226,0.141413745401667,0.941275413071859
"41",0.0219703157202802,0.0619555354136621,0.000523906521413939,0.0366492557572153,0.0404701681692448,0.0159707794165226,0.141413745401667,0.941275413071859
"42",0.0219703157202802,0.0619555354136621,0.000523906521413939,0.0366492557572153,0.0404701681692448,0.0159707794165226,0.141413745401667,0.941275413071859
"43",0.0199752316356308,0.0681680964255677,0.0143662961211672,0.0425447969775368,0.0272020931676338,0.0211900660103121,0.14092651094063,0.938145583793945
"44",0.0135297248338896,0.0799450803535511,0.0163757668087499,0.0454767875507827,0.0331199297571749,-0.00578345160713862,0.151127734959315,0.934675841228452
"45",0.0117030741299939,0.0810330717107819,0.0253021905585533,0.0441086912394182,0.0351281562468689,0.00420093428726343,0.147812021720443,0.925806235083461
"46",0.0117030741299939,0.0810330717107819,0.0253021905585533,0.0441086912394182,0.0351281562468689,0.00420093428726343,0.147812021720443,0.925806235083461
"47",0.0117030741299939,0.0810330717107819,0.0253021905585533,0.0441086912394182,0.0351281562468689,0.00420093428726343,0.147812021720443,0.925806235083461
"48",0.0117030741299939,0.0810330717107819,0.0253021905585533,0.0441086912394182,0.0351281562468689,0.00420093428726343,0.147812021720443,0.925806235083461
"49",0.0117030741299939,0.0810330717107819,0.0253021905585533,0.0441086912394182,0.0351281562468689,0.00420093428726343,0.147812021720443,0.925806235083461
"50",0.0254830488812157,0.075858180319143,0.029324583387286,0.04862452706267,0.0441983039703098,-0.00949939498017173,0.14568309000766,0.931419158992955
"51",0.0254830488812157,0.075858180319143,0.029324583387286,0.04862452706267,0.0441983039703098,-0.00949939498017173,0.14568309000766,0.931419158992955
"52",0.035133613575031,0.0799315650918089,0.0199281316696925,0.048204025897479,0.0474182624976343,0.00156885428319434,0.151040754933524,0.934393754380669
"53",0.035133613575031,0.0799315650918089,0.0199281316696925,0.048204025897479,0.0474182624976343,0.00156885428319434,0.151040754933524,0.934393754380669
"54",0.035133613575031,0.0799315650918089,0.0199281316696925,0.048204025897479,0.0474182624976343,0.00156885428319434,0.151040754933524,0.934393754380669
"55",0.0493750260768847,0.0809068204040189,0.0253479224397119,0.0282559685433781,0.05445551342603,0.00934093361547971,0.149412325900118,0.926991662670882
"56",0.0540770075617587,0.0886100731808721,0.0319468213341952,0.0308526076989078,0.0631447761543319,0.00441131001750396,0.160812048521758,0.939650371080717
"57",0.0540770075617587,0.0886100731808721,0.0319468213341952,0.0308526076989078,0.0631447761543319,0.00441131001750396,0.160812048521758,0.939650371080717
"58",0.0513731157060058,0.0877428189301913,0.0495491229123999,0.027149017861869,0.0665690914514312,0.00564139582016312,0.162230304096318,0.952513661740775
"59",0.0513731157060058,0.0877428189301913,0.0495491229123999,0.027149017861869,0.0665690914514312,0.00564139582016312,0.162230304096318,0.952513661740775
"60",0.0513731157060058,0.0877428189301913,0.0495491229123999,0.027149017861869,0.0665690914514312,0.00564139582016312,0.162230304096318,0.952513661740775
"61",0.0529399921622299,0.0907741420285652,0.0540529019261419,0.0274612865566343,0.05962672637546,-0.000129831454960812,0.163189073531226,0.958662092737411
"62",0.0529399921622299,0.0907741420285652,0.0540529019261419,0.0274612865566343,0.05962672637546,-0.000129831454960812,0.163189073531226,0.958662092737411
"63",0.0529399921622299,0.0907741420285652,0.0540529019261419,0.0274612865566343,0.05962672637546,-0.000129831454960812,0.163189073531226,0.958662092737411
"64",0.0657127643365714,0.094009504951715,0.0577870016898237,0.0246992255500067,0.0678834445587078,0.0172025409781151,0.176020516267482,0.956375124968229
"65",0.0657127643365714,0.094009504951715,0.0577870016898237,0.0246992255500067,0.0678834445587078,0.0172025409781151,0.176020516267482,0.956375124968229
"66",0.0657127643365714,0.094009504951715,0.0577870016898237,0.0246992255500067,0.0678834445587078,0.0172025409781151,0.176020516267482,0.956375124968229
"67",0.0657127643365714,0.094009504951715,0.0577870016898237,0.0246992255500067,0.0678834445587078,0.0172025409781151,0.176020516267482,0.956375124968229
"68",0.0657127643365714,0.094009504951715,0.0577870016898237,0.0246992255500067,0.0678834445587078,0.0172025409781151,0.176020516267482,0.956375124968229
"69",0.0628076835278907,0.0925050220496814,0.0462110662834469,0.0167550136242276,0.0662019971430074,0.0337972036853631,0.175174470037208,0.957573706965913
"70",0.0628076835278907,0.0925050220496814,0.0462110662834469,0.0167550136242276,0.0662019971430074,0.0337972036853631,0.175174470037208,0.957573706965913
"71",0.0633309275788259,0.0943366155366763,0.0510990856721219,0.0119475925511612,0.0782566270121785,0.0294384427433381,0.180925286944231,0.94606148403631
"72",0.0633309275788259,0.0943366155366763,0.0510990856721219,0.0119475925511612,0.0782566270121785,0.0294384427433381,0.180925286944231,0.94606148403631
"73",0.0554127654812472,0.0924553265381367,0.0465814036844339,0.00492135451518562,0.0779677833960896,0.0292940717942191,0.178961945577558,0.947421988589503
"74",0.0554127654812472,0.0924553265381367,0.0465814036844339,0.00492135451518562,0.0779677833960896,0.0292940717942191,0.178961945577558,0.947421988589503
"75",0.0554127654812472,0.0924553265381367,0.0465814036844339,0.00492135451518562,0.0779677833960896,0.0292940717942191,0.178961945577558,0.947421988589503
"76",0.0554127654812472,0.0924553265381367,0.0465814036844339,0.00492135451518562,0.0779677833960896,0.0292940717942191,0.178961945577558,0.947421988589503
"77",0.0680990140842479,0.0938017087987376,0.0405096318215353,0.0180670773585345,0.0845774356380274,0.0318626483831296,0.18294011304818,0.949874814021871
"78",0.0680990140842479,0.0938017087987376,0.0405096318215353,0.0180670773585345,0.0845774356380274,0.0318626483831296,0.18294011304818,0.949874814021871
"79",0.0680990140842479,0.0938017087987376,0.0405096318215353,0.0180670773585345,0.0845774356380274,0.0318626483831296,0.18294011304818,0.949874814021871
"80",0.0770234640641965,0.0995091861506227,0.040115988110283,0.0211306964642743,0.10543715367144,0.0249571126625279,0.204714670787385,0.945375802859357
"81",0.0770234640641965,0.0995091861506227,0.040115988110283,0.0211306964642743,0.10543715367144,0.0249571126625279,0.204714670787385,0.945375802859357
"82",0.0770234640641965,0.0995091861506227,0.040115988110283,0.0211306964642743,0.10543715367144,0.0249571126625279,0.204714670787385,0.945375802859357
"83",0.0770234640641965,0.0995091861506227,0.040115988110283,0.0211306964642743,0.10543715367144,0.0249571126625279,0.204714670787385,0.945375802859357
"84",0.0770234640641965,0.0995091861506227,0.040115988110283,0.0211306964642743,0.10543715367144,0.0249571126625279,0.204714670787385,0.945375802859357
"85",0.0770234640641965,0.0995091861506227,0.040115988110283,0.0211306964642743,0.10543715367144,0.0249571126625279,0.204714670787385,0.945375802859357
"86",0.080495631388719,0.0857530906595075,0.0363994920672695,0.0276374740801752,0.116833569446282,0.0189713196611561,0.197049712670893,0.945060826399284
"87",0.0901526488748575,0.0897282407667851,0.0526762723902924,0.0278824811187591,0.116083698382132,0.0131226063880705,0.19451013178735,0.949637458165448
"88",0.0821637826269197,0.0958913436832582,0.0444347811649918,0.0273164388682748,0.105146800913049,0.0270919021522925,0.186062783578567,0.945396835721444
"89",0.0821637826269197,0.0958913436832582,0.0444347811649918,0.0273164388682748,0.105146800913049,0.0270919021522925,0.186062783578567,0.945396835721444
"90",0.0869794836107107,0.0970538712842433,0.0320721042673172,0.037701607445641,0.10427008332729,0.0377900122938082,0.197005304901996,0.952122875940032
"91",0.0869794836107107,0.0970538712842433,0.0320721042673172,0.037701607445641,0.10427008332729,0.0377900122938082,0.197005304901996,0.952122875940032
"92",0.077550951298565,0.0884798446173851,0.0215080677094745,0.0473123699703318,0.0900408715936563,0.0364394292709779,0.197817875291869,0.945672152151507
"93",0.077550951298565,0.0884798446173851,0.0215080677094745,0.0473123699703318,0.0900408715936563,0.0364394292709779,0.197817875291869,0.945672152151507
"94",0.077550951298565,0.0884798446173851,0.0215080677094745,0.0473123699703318,0.0900408715936563,0.0364394292709779,0.197817875291869,0.945672152151507
"95",0.077550951298565,0.0884798446173851,0.0215080677094745,0.0473123699703318,0.0900408715936563,0.0364394292709779,0.197817875291869,0.945672152151507
"96",0.0812969696027263,0.0923182034198262,0.0405826423571932,0.0448085885736753,0.0874152173913092,0.029464937510544,0.193169300960909,0.940041295109233
"97",0.07377563623246,0.097259223897691,0.0355739629525879,0.0527682367621555,0.0973392578235432,0.0270435440838722,0.182825043256188,0.931408218166416
"98",0.07377563623246,0.097259223897691,0.0355739629525879,0.0527682367621555,0.0973392578235432,0.0270435440838722,0.182825043256188,0.931408218166416
"99",0.07377563623246,0.097259223897691,0.0355739629525879,0.0527682367621555,0.0973392578235432,0.0270435440838722,0.182825043256188,0.931408218166416
"100",0.0729538441834449,0.0937892436162786,0.0429474832719967,0.0436283786985004,0.0941378302676074,0.0256133114870595,0.183655331299504,0.940735819508212
"101",0.0729538441834449,0.0937892436162786,0.0429474832719967,0.0436283786985004,0.0941378302676074,0.0256133114870595,0.183655331299504,0.940735819508212
"102",0.0729538441834449,0.0937892436162786,0.0429474832719967,0.0436283786985004,0.0941378302676074,0.0256133114870595,0.183655331299504,0.940735819508212
"103",0.0643401210339307,0.0883874316605113,0.0474028785118124,0.0560112926270137,0.0965018265043315,0.0231438475184716,0.187978788184925,0.941482096397613
"104",0.0643401210339307,0.0883874316605113,0.0474028785118124,0.0560112926270137,0.0965018265043315,0.0231438475184716,0.187978788184925,0.941482096397613
"105",0.0643401210339307,0.0883874316605113,0.0474028785118124,0.0560112926270137,0.0965018265043315,0.0231438475184716,0.187978788184925,0.941482096397613
"106",0.0643401210339307,0.0883874316605113,0.0474028785118124,0.0560112926270137,0.0965018265043315,0.0231438475184716,0.187978788184925,0.941482096397613
"107",0.0628758322793917,0.0986301004100371,0.0365141524851027,0.0566007132681044,0.0987088455614475,0.0180399980647994,0.186916305862121,0.949561967820122
"108",0.0628758322793917,0.0986301004100371,0.0365141524851027,0.0566007132681044,0.0987088455614475,0.0180399980647994,0.186916305862121,0.949561967820122
"109",0.0628758322793917,0.0986301004100371,0.0365141524851027,0.0566007132681044,0.0987088455614475,0.0180399980647994,0.186916305862121,0.949561967820122
"110",0.0626131213724336,0.0983091621563458,0.0219006494917658,0.0616857017265244,0.0871132147086212,0.0113199850823274,0.188926717121834,0.956375094062886
"111",0.0740419269412569,0.09085128429623,0.0329670919960091,0.0725190719097853,0.0885065827977327,0.00822417665507952,0.180636043991712,0.941947348784391
"112",0.0926048488954075,0.0824041863831902,0.0347234854436554,0.0869179537656033,0.0806263670885436,0.0206351815704895,0.17335123553738,0.935139414083158
"113",0.0926048488954075,0.0824041863831902,0.0347234854436554,0.0869179537656033,0.0806263670885436,0.0206351815704895,0.17335123553738,0.935139414083158
"114",0.0926048488954075,0.0824041863831902,0.0347234854436554,0.0869179537656033,0.0806263670885436,0.0206351815704895,0.17335123553738,0.935139414083158
"115",0.0926048488954075,0.0824041863831902,0.0347234854436554,0.0869179537656033,0.0806263670885436,0.0206351815704895,0.17335123553738,0.935139414083158
"116",0.0926048488954075,0.0824041863831902,0.0347234854436554,0.0869179537656033,0.0806263670885436,0.0206351815704895,0.17335123553738,0.935139414083158
"117",0.096580696492728,0.0811316720140422,0.0318891344069344,0.0905638288754926,0.0792859384182082,0.0210177316286194,0.179573443412419,0.943675696963738
"118",0.096580696492728,0.0811316720140422,0.0318891344069344,0.0905638288754926,0.0792859384182082,0.0210177316286194,0.179573443412419,0.943675696963738
"119",0.096580696492728,0.0811316720140422,0.0318891344069344,0.0905638288754926,0.0792859384182082,0.0210177316286194,0.179573443412419,0.943675696963738
"120",0.096580696492728,0.0811316720140422,0.0318891344069344,0.0905638288754926,0.0792859384182082,0.0210177316286194,0.179573443412419,0.943675696963738
"121",0.096580696492728,0.0811316720140422,0.0318891344069344,0.0905638288754926,0.0792859384182082,0.0210177316286194,0.179573443412419,0.943675696963738
"122",0.096580696492728,0.0811316720140422,0.0318891344069344,0.0905638288754926,0.0792859384182082,0.0210177316286194,0.179573443412419,0.943675696963738
"123",0.0877034334482942,0.0858647288549244,0.0245305078105829,0.0870678514022564,0.0907299941531845,0.0279763624068708,0.180686645755352,0.910024067351674
"124",0.0983699904656792,0.0982593470504185,0.00530420005817741,0.0650392092060919,0.0876437450456127,0.014348299942564,0.166763175122497,0.905302401262666
"125",0.0983699904656792,0.0982593470504185,0.00530420005817741,0.0650392092060919,0.0876437450456127,0.014348299942564,0.166763175122497,0.905302401262666
"126",0.0983699904656792,0.0982593470504185,0.00530420005817741,0.0650392092060919,0.0876437450456127,0.014348299942564,0.166763175122497,0.905302401262666
"127",0.0983699904656792,0.0982593470504185,0.00530420005817741,0.0650392092060919,0.0876437450456127,0.014348299942564,0.166763175122497,0.905302401262666
"128",0.0983699904656792,0.0982593470504185,0.00530420005817741,0.0650392092060919,0.0876437450456127,0.014348299942564,0.166763175122497,0.905302401262666
"129",0.0983699904656792,0.0982593470504185,0.00530420005817741,0.0650392092060919,0.0876437450456127,0.014348299942564,0.166763175122497,0.905302401262666
"130",0.0983699904656792,0.0982593470504185,0.00530420005817741,0.0650392092060919,0.0876437450456127,0.014348299942564,0.166763175122497,0.905302401262666
"131",0.0983699904656792,0.0982593470504185,0.00530420005817741,0.0650392092060919,0.0876437450456127,0.014348299942564,0.166763175122497,0.905302401262666
"132",0.0954526622055256,0.0924547296561752,0.00623269202517266,0.0687673464665471,0.0903902718825262,0.00632770423337548,0.170047081147322,0.903815032526668
"133",0.0954526622055256,0.0924547296561752,0.00623269202517266,0.0687673464665471,0.0903902718825262,0.00632770423337548,0.170047081147322,0.903815032526668
"134",0.0954526622055256,0.0924547296561752,0.00623269202517266,0.0687673464665471,0.0903902718825262,0.00632770423337548,0.170047081147322,0.903815032526668
"135",0.0954526622055256,0.0924547296561752,0.00623269202517266,0.0687673464665471,0.0903902718825262,0.00632770423337548,0.170047081147322,0.903815032526668
"136",0.0988489608203636,0.0968372502620284,0.0165610209824709,0.058869275751388,0.0940351288004069,0.00306334188204525,0.168180714332334,0.913089805860228
"137",0.0988489608203636,0.0968372502620284,0.0165610209824709,0.058869275751388,0.0940351288004069,0.00306334188204525,0.168180714332334,0.913089805860228
"138",0.0979344372113923,0.0999353431053019,0.00460458508703198,0.0528906393893079,0.0826921756219569,0.006678913530568,0.173263430337734,0.925293501763289
"139",0.0979344372113923,0.0999353431053019,0.00460458508703198,0.0528906393893079,0.0826921756219569,0.006678913530568,0.173263430337734,0.925293501763289
"140",0.0979344372113923,0.0999353431053019,0.00460458508703198,0.0528906393893079,0.0826921756219569,0.006678913530568,0.173263430337734,0.925293501763289
"141",0.0877380522201337,0.0982212769218529,0.0082387326480254,0.0421272802140936,0.0814936627092247,0.00458323625513487,0.157666481692915,0.911738698056443
"142",0.0932401239928619,0.0911632347130575,0.0136763602701235,0.0330516466403705,0.0851864515913354,-0.00792779152703057,0.159724780538286,0.909389418509123
"143",0.0932401239928619,0.0911632347130575,0.0136763602701235,0.0330516466403705,0.0851864515913354,-0.00792779152703057,0.159724780538286,0.909389418509123
"144",0.0945234930508921,0.0988352777282321,0.0100928703858477,0.0274857051357436,0.0820893572408216,-0.0100793577818344,0.15601609236662,0.914573219986551
"145",0.0945234930508921,0.0988352777282321,0.0100928703858477,0.0274857051357436,0.0820893572408216,-0.0100793577818344,0.15601609236662,0.914573219986551
"146",0.0945234930508921,0.0988352777282321,0.0100928703858477,0.0274857051357436,0.0820893572408216,-0.0100793577818344,0.15601609236662,0.914573219986551
"147",0.0945234930508921,0.0988352777282321,0.0100928703858477,0.0274857051357436,0.0820893572408216,-0.0100793577818344,0.15601609236662,0.914573219986551
"148",0.0945234930508921,0.0988352777282321,0.0100928703858477,0.0274857051357436,0.0820893572408216,-0.0100793577818344,0.15601609236662,0.914573219986551
"149",0.0945234930508921,0.0988352777282321,0.0100928703858477,0.0274857051357436,0.0820893572408216,-0.0100793577818344,0.15601609236662,0.914573219986551
"150",0.0945234930508921,0.0988352777282321,0.0100928703858477,0.0274857051357436,0.0820893572408216,-0.0100793577818344,0.15601609236662,0.914573219986551
"151",0.0945234930508921,0.0988352777282321,0.0100928703858477,0.0274857051357436,0.0820893572408216,-0.0100793577818344,0.15601609236662,0.914573219986551
"152",0.0945234930508921,0.0988352777282321,0.0100928703858477,0.0274857051357436,0.0820893572408216,-0.0100793577818344,0.15601609236662,0.914573219986551
"153",0.0945234930508921,0.0988352777282321,0.0100928703858477,0.0274857051357436,0.0820893572408216,-0.0100793577818344,0.15601609236662,0.914573219986551
"154",0.0945234930508921,0.0988352777282321,0.0100928703858477,0.0274857051357436,0.0820893572408216,-0.0100793577818344,0.15601609236662,0.914573219986551
"155",0.0945234930508921,0.0988352777282321,0.0100928703858477,0.0274857051357436,0.0820893572408216,-0.0100793577818344,0.15601609236662,0.914573219986551
"156",0.0945234930508921,0.0988352777282321,0.0100928703858477,0.0274857051357436,0.0820893572408216,-0.0100793577818344,0.15601609236662,0.914573219986551
"157",0.0945234930508921,0.0988352777282321,0.0100928703858477,0.0274857051357436,0.0820893572408216,-0.0100793577818344,0.15601609236662,0.914573219986551
"158",0.0831843695330051,0.098999491424045,0.00486085509113994,0.0219921223030608,0.0894174411144501,-0.00590571987754259,0.158643852666261,0.908440821724849
"159",0.0831843695330051,0.098999491424045,0.00486085509113994,0.0219921223030608,0.0894174411144501,-0.00590571987754259,0.158643852666261,0.908440821724849
"160",0.0988944963987057,0.0962283679800344,0.0169229987037971,0.0268231307065257,0.0993807794650478,-0.00624895274581028,0.166475449004828,0.906199817072302
"161",0.0988944963987057,0.0962283679800344,0.0169229987037971,0.0268231307065257,0.0993807794650478,-0.00624895274581028,0.166475449004828,0.906199817072302
"162",0.0988944963987057,0.0962283679800344,0.0169229987037971,0.0268231307065257,0.0993807794650478,-0.00624895274581028,0.166475449004828,0.906199817072302
"163",0.0970261757503903,0.0983369603827186,0.0270546868206475,0.0213825053515771,0.0843458022844363,-0.0122985095584998,0.157494982761466,0.901819924587486
"164",0.0970261757503903,0.0983369603827186,0.0270546868206475,0.0213825053515771,0.0843458022844363,-0.0122985095584998,0.157494982761466,0.901819924587486
"165",0.0970261757503903,0.0983369603827186,0.0270546868206475,0.0213825053515771,0.0843458022844363,-0.0122985095584998,0.157494982761466,0.901819924587486
"166",0.0970261757503903,0.0983369603827186,0.0270546868206475,0.0213825053515771,0.0843458022844363,-0.0122985095584998,0.157494982761466,0.901819924587486
"167",0.0970261757503903,0.0983369603827186,0.0270546868206475,0.0213825053515771,0.0843458022844363,-0.0122985095584998,0.157494982761466,0.901819924587486
"168",0.0983547862560819,0.0904287086629494,0.0313332726097446,0.000262728481015613,0.0896485044043625,-0.0132073173958673,0.157822228642919,0.904055332856596
"169",0.0983547862560819,0.0904287086629494,0.0313332726097446,0.000262728481015613,0.0896485044043625,-0.0132073173958673,0.157822228642919,0.904055332856596
"170",0.0983547862560819,0.0904287086629494,0.0313332726097446,0.000262728481015613,0.0896485044043625,-0.0132073173958673,0.157822228642919,0.904055332856596
"171",0.0969931501715257,0.0994489288323218,0.0366395942884617,0.00463553547645079,0.0704762788475267,0.00493665694715413,0.162546375221931,0.92844773312939
"172",0.0969931501715257,0.0994489288323218,0.0366395942884617,0.00463553547645079,0.0704762788475267,0.00493665694715413,0.162546375221931,0.92844773312939
"173",0.0969931501715257,0.0994489288323218,0.0366395942884617,0.00463553547645079,0.0704762788475267,0.00493665694715413,0.162546375221931,0.92844773312939
"174",0.0969931501715257,0.0994489288323218,0.0366395942884617,0.00463553547645079,0.0704762788475267,0.00493665694715413,0.162546375221931,0.92844773312939
"175",0.0969931501715257,0.0994489288323218,0.0366395942884617,0.00463553547645079,0.0704762788475267,0.00493665694715413,0.162546375221931,0.92844773312939
"176",0.0969931501715257,0.0994489288323218,0.0366395942884617,0.00463553547645079,0.0704762788475267,0.00493665694715413,0.162546375221931,0.92844773312939
"177",0.0969931501715257,0.0994489288323218,0.0366395942884617,0.00463553547645079,0.0704762788475267,0.00493665694715413,0.162546375221931,0.92844773312939
"178",0.0969931501715257,0.0994489288323218,0.0366395942884617,0.00463553547645079,0.0704762788475267,0.00493665694715413,0.162546375221931,0.92844773312939
"179",0.0969931501715257,0.0994489288323218,0.0366395942884617,0.00463553547645079,0.0704762788475267,0.00493665694715413,0.162546375221931,0.92844773312939
"180",0.0969931501715257,0.0994489288323218,0.0366395942884617,0.00463553547645079,0.0704762788475267,0.00493665694715413,0.162546375221931,0.92844773312939
"181",0.0969931501715257,0.0994489288323218,0.0366395942884617,0.00463553547645079,0.0704762788475267,0.00493665694715413,0.162546375221931,0.92844773312939
"182",0.0969931501715257,0.0994489288323218,0.0366395942884617,0.00463553547645079,0.0704762788475267,0.00493665694715413,0.162546375221931,0.92844773312939
"183",0.0872393773002814,0.0985929145128921,0.0434896931931081,0.00808177338392102,0.0677138064380683,0.000897630947704278,0.163692837407842,0.935619722076556
"184",0.0941349116684437,0.0919182053223654,0.0522910738096885,0.0176155885327165,0.0693956821977106,0.00346751758986213,0.157761330229648,0.91319550960805
"185",0.0941349116684437,0.0919182053223654,0.0522910738096885,0.0176155885327165,0.0693956821977106,0.00346751758986213,0.157761330229648,0.91319550960805
"186",0.0958213274260495,0.0920125046151599,0.065077783234119,0.0208673478920053,0.0583369307510544,0.00153857603254041,0.155384985751992,0.920611129707481
"187",0.0958213274260495,0.0920125046151599,0.065077783234119,0.0208673478920053,0.0583369307510544,0.00153857603254041,0.155384985751992,0.920611129707481
"188",0.0958213274260495,0.0920125046151599,0.065077783234119,0.0208673478920053,0.0583369307510544,0.00153857603254041,0.155384985751992,0.920611129707481
"189",0.098949738225273,0.0995246448939455,0.0564089194006901,0.00209890588473172,0.0479812058144936,0.0104758228114817,0.155164418650278,0.923363546313247
"190",0.0955707010172,0.0984987555587073,0.0517695158622496,0.00390907413475266,0.0616866430812622,0.0105617030067467,0.159116883199039,0.912450413634757
"191",0.0955707010172,0.0984987555587073,0.0517695158622496,0.00390907413475266,0.0616866430812622,0.0105617030067467,0.159116883199039,0.912450413634757
"192",0.0955707010172,0.0984987555587073,0.0517695158622496,0.00390907413475266,0.0616866430812622,0.0105617030067467,0.159116883199039,0.912450413634757
"193",0.0969474488753659,0.0989508619587136,0.0522986782932916,0.0192202271636348,0.0732689938586017,0.00742000070002192,0.175688465597254,0.900798362694803
"194",0.0969474488753659,0.0989508619587136,0.0522986782932916,0.0192202271636348,0.0732689938586017,0.00742000070002192,0.175688465597254,0.900798362694803
"195",0.0969474488753659,0.0989508619587136,0.0522986782932916,0.0192202271636348,0.0732689938586017,0.00742000070002192,0.175688465597254,0.900798362694803
"196",0.0969474488753659,0.0989508619587136,0.0522986782932916,0.0192202271636348,0.0732689938586017,0.00742000070002192,0.175688465597254,0.900798362694803
"197",0.0969474488753659,0.0989508619587136,0.0522986782932916,0.0192202271636348,0.0732689938586017,0.00742000070002192,0.175688465597254,0.900798362694803
"198",0.0969474488753659,0.0989508619587136,0.0522986782932916,0.0192202271636348,0.0732689938586017,0.00742000070002192,0.175688465597254,0.900798362694803
"199",0.0990447060066873,0.0937304959376893,0.0319312653790002,0.043711482038861,0.0878199020274595,0.0101338988343146,0.175851676500812,0.884415395039049
"200",0.0990447060066873,0.0937304959376893,0.0319312653790002,0.043711482038861,0.0878199020274595,0.0101338988343146,0.175851676500812,0.884415395039049
